geneid,score,index_i
enhancers::chr1:43369600-43370600::NA::NA,0.6024981,12390
enhancers::chr1:43439000-43439600::NA::NA,0.5849562,12392
enhancers::chr1:43440400-43442800::NA::NA,0.5849562,12393
enhancers::chr1:43781800-43785000::NA::NA,0.70365673,12396
enhancers::chr1:43828600-43829400::NA::NA,0.5844844,12398
enhancers::chr1:43846600-43849800::NA::NA,0.58432746,12399
enhancers::chr1:43887600-43888200::NA::NA,0.5836235,12400
enhancers::chr1:43900200-43904400::NA::NA,0.5831521,12401
enhancers::chr1:44040400-44041200::NA::NA,0.5789821,12405
enhancers::chr1:44046000-44047200::NA::NA,0.5789821,12406
enhancers::chr1:44047600-44049800::NA::NA,0.5789821,12407
enhancers::chr1:44067000-44069000::NA::NA,0.57890624,12409
enhancers::chr1:44834000-44834600::NA::NA,0.56288815,12425
enhancers::chr1:44875400-44882800::NA::NA,0.5590658,12426
enhancers::chr1:45104200-45106200::NA::NA,0.55757827,12428
enhancers::chr1:45158600-45159200::NA::NA,0.5552262,12431
enhancers::chr1:45889400-45890600::NA::NA,0.8647425,12451
enhancers::chr1:47034400-47035800::NA::NA,0.57109207,12472
enhancers::chr1:53280000-53280800::NA::NA,0.5661203,12533
enhancers::chr1:55593800-55596000::NA::NA,0.9996301,12576
enhancers::chr1:59407200-59411000::NA::NA,0.7189501,12650
enhancers::chr1:61162800-61164200::NA::NA,0.8403015,12677
enhancers::chr1:68017600-68018600::NA::NA,0.830129,12779
enhancers::chr1:77051600-77053200::NA::NA,0.6893828,12860
enhancers::chr20:21201800-21202800::NA::NA,0.8561055,13323
enhancers::chr20:2539200-2541000::NA::NA,0.9955503,13379
enhancers::chr20:30530800-30535000::NA::NA,0.918987,13403
enhancers::chr20:33866400-33868800::NA::NA,0.9997584,13489
enhancers::chr20:35865600-35870600::NA::NA,0.85645914,13553
enhancers::chr20:52249000-52250800::NA::NA,0.7001033,13778
enhancers::chr20:62244600-62245600::NA::NA,0.9609238,13893
enhancers::chr20:62258800-62259400::NA::NA,0.99767274,13894
enhancers::chr20:62512400-62513400::NA::NA,0.91451156,13897
enhancers::chr21:16124000-16124800::NA::NA,0.625326,13958
enhancers::chr21:47547000-47549600::NA::NA,0.9991844,14311
enhancers::chr21:48068200-48071400::NA::NA,0.96899486,14330
enhancers::chr22:18285600-18288000::NA::NA,0.9617691,14346
enhancers::chr22:18317600-18320400::NA::NA,0.9412913,14348
enhancers::chr22:19031200-19032200::NA::NA,0.96197414,14352
enhancers::chr22:19054000-19055800::NA::NA,0.93294567,14354
enhancers::chr22:19395400-19398200::NA::NA,0.99754804,14364
enhancers::chr22:20025600-20026400::NA::NA,0.5555585,14373
enhancers::chr22:20048400-20052000::NA::NA,0.9792302,14374
enhancers::chr22:20088800-20090200::NA::NA,0.86632645,14378
enhancers::chr22:20168200-20171800::NA::NA,0.9981553,14382
enhancers::chr22:20178000-20182200::NA::NA,0.87678456,14385
enhancers::chr22:21148200-21150400::NA::NA,0.9496711,14400
enhancers::chr22:22035200-22038000::NA::NA,0.8736859,14412
enhancers::chr22:22328400-22329000::NA::NA,0.7930985,14425
enhancers::chr22:26861200-26862600::NA::NA,0.70382446,14482
enhancers::chr22:31455600-31457400::NA::NA,0.5802421,14570
enhancers::chr22:39034200-39035000::NA::NA,0.9428418,14682
enhancers::chr22:43532200-43534400::NA::NA,0.61421096,14788
enhancers::chr22:44367000-44370600::NA::NA,0.9473385,14796
enhancers::chr22:46750400-46753400::NA::NA,0.7795316,14827
enhancers::chr22:50719600-50723400::NA::NA,0.7280229,14853
enhancers::chr22:50724200-50730800::NA::NA,0.9115813,14854
enhancers::chr2:10393800-10396000::NA::NA,0.82658714,14920
enhancers::chr2:12609200-12610000::NA::NA,0.56002045,15055
enhancers::chr2:15834200-15835200::NA::NA,0.710155,15324
enhancers::chr2:1656800-1662400::NA::NA,0.7061373,15426
enhancers::chr2:171885400-171886400::NA::NA,0.60502607,15535
enhancers::chr2:172567800-172571200::NA::NA,0.67340493,15546
enhancers::chr2:176071800-176073200::NA::NA,0.617347,15582
enhancers::chr2:184478400-184480400::NA::NA,0.9364437,15709
enhancers::chr2:18717400-18718000::NA::NA,0.9420107,15716
enhancers::chr2:18792200-18793400::NA::NA,0.9949706,15736
enhancers::chr2:188431200-188433000::NA::NA,0.8522787,15747
enhancers::chr2:18972400-18973400::NA::NA,0.90033835,15776
enhancers::chr2:19012600-19013600::NA::NA,0.99956506,15814
enhancers::chr2:211405000-211407800::NA::NA,0.97453636,16178
enhancers::chr2:217027200-217028800::NA::NA,0.8584943,16273
enhancers::chr2:219758800-219761000::NA::NA,0.92672056,16312
enhancers::chr2:220389200-220392200::NA::NA,0.7972571,16323
enhancers::chr2:242595600-242596200::NA::NA,0.92022526,16584
enhancers::chr2:24641000-24641800::NA::NA,0.9307364,16593
enhancers::chr2:27878200-27879000::NA::NA,0.99946886,16639
enhancers::chr2:400800-402000::NA::NA,0.55574393,16783
enhancers::chr2:56037000-56037600::NA::NA,0.69372416,16953
enhancers::chr2:58706400-58707200::NA::NA,0.8337408,16986
enhancers::chr2:64938000-64939600::NA::NA,0.79109555,17109
enhancers::chr2:65556600-65557400::NA::NA,0.9978643,17132
enhancers::chr2:65755000-65756000::NA::NA,0.9051334,17137
enhancers::chr2:65772600-65773800::NA::NA,0.7150064,17139
enhancers::chr2:67442200-67443600::NA::NA,0.857468,17146
enhancers::chr2:69894400-69896000::NA::NA,0.5818964,17174
enhancers::chr2:70154000-70154800::NA::NA,0.56493336,17177
enhancers::chr2:70156600-70157800::NA::NA,0.5688979,17178
enhancers::chr2:72490600-72491400::NA::NA,0.8368022,17196
enhancers::chr2:77205000-77206400::NA::NA,0.8641253,17259
enhancers::chr2:86304200-86305200::NA::NA,0.74078757,17347
enhancers::chr2:88459200-88461800::NA::NA,0.56603765,17371
enhancers::chr2:95938600-95944600::NA::NA,0.85324776,17393
enhancers::chr2:9642200-9642800::NA::NA,0.9726796,17399
enhancers::chr2:98386200-98387800::NA::NA,0.56433254,17422
enhancers::chr3:116057400-116058000::NA::NA,0.87285966,17678
enhancers::chr3:12216800-12221800::NA::NA,0.99737525,17772
enhancers::chr3:12640400-12641200::NA::NA,0.6356944,17829
enhancers::chr3:132559200-132561000::NA::NA,0.9887052,17910
enhancers::chr3:139073600-139075200::NA::NA,0.98722804,17977
enhancers::chr3:145436800-145437400::NA::NA,0.94841915,18081
enhancers::chr3:146031800-146032400::NA::NA,0.57236934,18091
enhancers::chr3:146032800-146033600::NA::NA,0.5789103,18092
enhancers::chr3:146060400-146061000::NA::NA,0.5819029,18093
enhancers::chr3:148621200-148621800::NA::NA,0.57590073,18126
enhancers::chr3:148648400-148649000::NA::NA,0.55907065,18128
enhancers::chr3:152170600-152174400::NA::NA,0.99850523,18209
enhancers::chr3:154604600-154605200::NA::NA,0.58303195,18231
enhancers::chr3:154651600-154652200::NA::NA,0.5927391,18232
enhancers::chr3:154867400-154868600::NA::NA,0.55586916,18246
enhancers::chr3:154879800-154881200::NA::NA,0.5542694,18248
enhancers::chr3:154883800-154885200::NA::NA,0.5542694,18249
enhancers::chr3:154949800-154950400::NA::NA,0.56229347,18255
enhancers::chr3:154958600-154959400::NA::NA,0.5798646,18256
enhancers::chr3:155004400-155005000::NA::NA,0.5650457,18259
enhancers::chr3:155312800-155313600::NA::NA,0.81025517,18274
enhancers::chr3:155408400-155409400::NA::NA,0.6107406,18280
enhancers::chr3:155431800-155433200::NA::NA,0.56413025,18282
enhancers::chr3:155853400-155854000::NA::NA,0.5645085,18290
enhancers::chr3:155990600-155991400::NA::NA,0.59387827,18292
enhancers::chr3:156052600-156053200::NA::NA,0.56694996,18294
enhancers::chr3:156106000-156107400::NA::NA,0.5620952,18295
enhancers::chr3:156127200-156128000::NA::NA,0.56137186,18296
enhancers::chr3:156745600-156746400::NA::NA,0.5693043,18318
enhancers::chr3:156965200-156966400::NA::NA,0.6045931,18319
enhancers::chr3:156973400-156975400::NA::NA,0.6045931,18320
enhancers::chr3:156979000-156980600::NA::NA,0.6045931,18321
enhancers::chr3:156999600-157003000::NA::NA,0.59024024,18322
enhancers::chr3:157036000-157036800::NA::NA,0.59024024,18324
enhancers::chr3:157072600-157074800::NA::NA,0.5912197,18326
enhancers::chr3:157078200-157078800::NA::NA,0.5912197,18327
enhancers::chr3:159770000-159771400::NA::NA,0.9463076,18362
enhancers::chr3:160032000-160033400::NA::NA,0.56367475,18365
enhancers::chr3:160151800-160152600::NA::NA,0.57469416,18367
enhancers::chr3:160359400-160360200::NA::NA,0.6794638,18370
enhancers::chr3:160421600-160422200::NA::NA,0.6487908,18374
enhancers::chr3:160456800-160458000::NA::NA,0.6387898,18375
enhancers::chr3:160543200-160544000::NA::NA,0.60941994,18379
enhancers::chr3:160637600-160638200::NA::NA,0.6529897,18381
enhancers::chr3:160732400-160733800::NA::NA,0.60897565,18383
enhancers::chr3:161051000-161052200::NA::NA,0.6144413,18389
enhancers::chr3:161193800-161194400::NA::NA,0.5680852,18393
enhancers::chr3:164847600-164849600::NA::NA,0.68899655,18408
enhancers::chr3:164850200-164852000::NA::NA,0.68899655,18409
enhancers::chr3:168588400-168589600::NA::NA,0.884021,18441
enhancers::chr3:181048600-181049200::NA::NA,0.5907519,18536
enhancers::chr3:181173200-181175800::NA::NA,0.7760907,18539
enhancers::chr3:181561800-181562600::NA::NA,0.7915458,18549
enhancers::chr3:182487200-182487800::NA::NA,0.6198943,18561
enhancers::chr3:183697800-183700800::NA::NA,0.78371435,18590
enhancers::chr3:184038800-184041600::NA::NA,0.6875116,18598
enhancers::chr3:187512800-187514400::NA::NA,0.6924467,18637
enhancers::chr3:189347400-189349200::NA::NA,0.6155388,18659
enhancers::chr3:189976200-189976800::NA::NA,0.9752526,18680
enhancers::chr3:24069000-24070400::NA::NA,0.9203089,18808
enhancers::chr3:30590800-30593400::NA::NA,0.9784822,18893
enhancers::chr3:5072800-5074800::NA::NA,0.84033245,19290
enhancers::chr3:52300000-52304800::NA::NA,0.9933187,19317
enhancers::chr3:52384400-52385400::NA::NA,0.98778653,19320
enhancers::chr3:9265200-9272200::NA::NA,0.69457966,19635
enhancers::chr4:109480800-109482400::NA::NA,0.9906087,19877
enhancers::chr4:109531200-109533800::NA::NA,0.95340496,19879
enhancers::chr4:129678800-129680000::NA::NA,0.6747182,20160
enhancers::chr4:138541800-138542600::NA::NA,0.9370508,20186
enhancers::chr4:139463200-139464000::NA::NA,0.9666617,20211
enhancers::chr4:144223600-144224400::NA::NA,0.8325021,20276
enhancers::chr4:17169400-17170800::NA::NA,0.98202723,20501
enhancers::chr4:2942600-2945400::NA::NA,0.6828921,20784
enhancers::chr4:48957600-48958200::NA::NA,0.9227414,20967
enhancers::chr4:52972000-52974000::NA::NA,0.944381,20979
enhancers::chr4:53110600-53112600::NA::NA,0.636254,20981
enhancers::chr4:74386200-74387400::NA::NA,0.7747664,21216
enhancers::chr4:761400-762000::NA::NA,0.5916049,21289
enhancers::chr4:89125600-89126600::NA::NA,0.7055006,21519
enhancers::chr5:133477000-133481600::NA::NA,0.8469527,22022
enhancers::chr5:146325000-146326600::NA::NA,0.5641813,22193
enhancers::chr5:146434400-146436000::NA::NA,0.9461474,22195
enhancers::chr5:150498400-150499800::NA::NA,0.9833439,22335
enhancers::chr5:16673000-16675400::NA::NA,0.99941826,22500
enhancers::chr5:167876600-167877400::NA::NA,0.6390998,22522
enhancers::chr5:17105000-17107000::NA::NA,0.943741,22555
enhancers::chr5:17235600-17236800::NA::NA,0.92465276,22576
enhancers::chr5:172683400-172684200::NA::NA,0.98705614,22583
enhancers::chr5:285800-287400::NA::NA,0.997549,22710
enhancers::chr5:310200-313800::NA::NA,0.99305516,22712
enhancers::chr5:49929200-49931600::NA::NA,0.84839624,22966
enhancers::chr5:60437000-60438600::NA::NA,0.8324443,23140
enhancers::chr6:106921400-106922600::NA::NA,0.5910828,23722
enhancers::chr6:107214800-107215400::NA::NA,0.64390147,23725
enhancers::chr6:107450600-107451200::NA::NA,0.56739885,23728
enhancers::chr6:116511600-116512600::NA::NA,0.5920127,23873
enhancers::chr6:11702200-11703400::NA::NA,0.8704593,23886
enhancers::chr6:12000600-12002200::NA::NA,0.80071384,23932
enhancers::chr6:127484000-127485600::NA::NA,0.9839728,24047
enhancers::chr6:1380200-1387600::NA::NA,0.64152247,24252
enhancers::chr6:138959200-138961800::NA::NA,0.89548147,24275
enhancers::chr6:16031200-16031800::NA::NA,0.59972936,24590
enhancers::chr6:170638200-170639000::NA::NA,0.99934715,24660
enhancers::chr6:170841000-170842800::NA::NA,0.5618473,24663
enhancers::chr6:21523200-21524600::NA::NA,0.7755213,24723
enhancers::chr6:26074800-26075400::NA::NA,0.6635762,24818
enhancers::chr6:30651400-30653400::NA::NA,0.61312616,24847
enhancers::chr6:33161800-33165200::NA::NA,0.99463576,24886
enhancers::chr6:33298200-33298800::NA::NA,0.57771057,24887
enhancers::chr6:33407400-33408400::NA::NA,0.6532776,24888
enhancers::chr6:33745400-33749000::NA::NA,0.9954652,24896
enhancers::chr6:36525200-36526400::NA::NA,0.62108994,24949
enhancers::chr6:40297800-40299400::NA::NA,0.77420634,25012
enhancers::chr6:46902600-46904800::NA::NA,0.91700524,25126
enhancers::chr6:46964800-46967000::NA::NA,0.56359524,25128
enhancers::chr6:46995000-46995800::NA::NA,0.5597125,25131
enhancers::chr6:50903400-50904400::NA::NA,0.9434025,25178
enhancers::chr6:51263200-51265000::NA::NA,0.7917678,25188
enhancers::chr6:51942600-51944800::NA::NA,0.71075296,25201
enhancers::chr7:107418400-107420600::NA::NA,0.91937244,25721
enhancers::chr7:108067400-108069200::NA::NA,0.9952887,25749
enhancers::chr7:117493800-117494600::NA::NA,0.5740602,25833
enhancers::chr7:121976800-121977600::NA::NA,0.9961577,25887
enhancers::chr7:129377600-129383400::NA::NA,0.96024424,25973
enhancers::chr7:129418600-129420600::NA::NA,0.5854319,25975
enhancers::chr7:129598200-129599800::NA::NA,0.9997031,25977
enhancers::chr7:129937000-129938200::NA::NA,0.7863666,25986
enhancers::chr7:13783000-13783800::NA::NA,0.9762691,26109
enhancers::chr7:139418200-139420000::NA::NA,0.75452834,26147
enhancers::chr7:150834800-150841400::NA::NA,0.72137576,26261
enhancers::chr7:158696800-158697600::NA::NA,0.6858675,26302
enhancers::chr7:15901800-15902400::NA::NA,0.55749655,26304
enhancers::chr7:195400-201600::NA::NA,0.98703814,26380
enhancers::chr7:25671800-25672600::NA::NA,0.7455047,26480
enhancers::chr7:27719600-27720800::NA::NA,0.9756261,26514
enhancers::chr7:32883600-32884800::NA::NA,0.8859855,26569
enhancers::chr7:44283400-44284400::NA::NA,0.72293824,26689
enhancers::chr7:4823800-4825000::NA::NA,0.8046297,26756
enhancers::chr7:55766400-55767200::NA::NA,0.89976305,26801
enhancers::chr7:63000-65200::NA::NA,0.99306047,26829
enhancers::chr7:66097200-66102400::NA::NA,0.61286813,26871
enhancers::chr7:67203800-67204600::NA::NA,0.77397716,26893
enhancers::chr7:82048600-82049400::NA::NA,0.7898581,27047
enhancers::chr7:82772000-82772800::NA::NA,0.8871317,27049
enhancers::chr7:90798200-90799400::NA::NA,0.7671573,27119
enhancers::chr7:90841600-90842400::NA::NA,0.62844145,27121
enhancers::chr7:91186600-91188000::NA::NA,0.63144493,27126
enhancers::chr7:91418400-91419000::NA::NA,0.608906,27134
enhancers::chr7:95985000-95986200::NA::NA,0.67412275,27237
enhancers::chr7:96277200-96278000::NA::NA,0.9435502,27240
enhancers::chr7:96303800-96304400::NA::NA,0.5580331,27241
enhancers::chr7:96463000-96463800::NA::NA,0.7070505,27242
enhancers::chr7:97791800-97792600::NA::NA,0.72406155,27244
enhancers::chr7:98538200-98539200::NA::NA,0.75678784,27255
enhancers::chr7:98596400-98597200::NA::NA,0.75678784,27258
enhancers::chr7:98619600-98620200::NA::NA,0.7557521,27260
enhancers::chr7:98886800-98887400::NA::NA,0.75793475,27269
enhancers::chr7:98992200-98998000::NA::NA,0.7789131,27272
enhancers::chr7:99012800-99014800::NA::NA,0.73425126,27273
enhancers::chr7:99019200-99020400::NA::NA,0.73425126,27274
enhancers::chr7:99029000-99031200::NA::NA,0.7418363,27275
enhancers::chr7:99052800-99055000::NA::NA,0.7419298,27276
enhancers::chr7:99111400-99112200::NA::NA,0.7266107,27277
enhancers::chr7:99496400-99497200::NA::NA,0.7024394,27285
enhancers::chr7:99631200-99635800::NA::NA,0.7216938,27289
enhancers::chr7:99691200-99692000::NA::NA,0.9937056,27292
enhancers::chr7:99708800-99709400::NA::NA,0.7018054,27293
enhancers::chr8:101871000-101873000::NA::NA,0.97530293,27328
enhancers::chr8:126041800-126044400::NA::NA,0.688726,27610
enhancers::chr8:126251600-126252200::NA::NA,0.60493845,27616
enhancers::chr8:126328200-126329400::NA::NA,0.6191271,27617
enhancers::chr8:126415400-126416200::NA::NA,0.6223817,27618
enhancers::chr8:126464200-126466000::NA::NA,0.57359713,27619
enhancers::chr8:128097800-128099600::NA::NA,0.64040375,27644
enhancers::chr8:128187600-128188200::NA::NA,0.6571376,27645
enhancers::chr8:128258600-128260400::NA::NA,0.6538327,27652
enhancers::chr8:128706800-128707400::NA::NA,0.6643686,27671
enhancers::chr8:128798000-128798600::NA::NA,0.66521853,27674
enhancers::chr8:134254400-134256800::NA::NA,0.5967041,27717
enhancers::chr8:134428200-134430800::NA::NA,0.6332908,27725
enhancers::chr8:134475800-134477600::NA::NA,0.5560208,27728
enhancers::chr8:141152000-141152800::NA::NA,0.9731731,27732
enhancers::chr8:141671800-141672400::NA::NA,0.5909582,27741
enhancers::chr8:141679000-141680200::NA::NA,0.5909582,27742
enhancers::chr8:141697400-141698800::NA::NA,0.5909582,27743
enhancers::chr8:144669000-144670000::NA::NA,0.6276871,27746
enhancers::chr8:144876000-144877400::NA::NA,0.6247713,27750
enhancers::chr8:144882200-144890600::NA::NA,0.6253535,27752
enhancers::chr8:145258200-145259200::NA::NA,0.9848675,27755
enhancers::chr8:145625000-145626800::NA::NA,0.5569156,27756
enhancers::chr8:145845800-145849600::NA::NA,0.810433,27761
enhancers::chr8:146000200-146001000::NA::NA,0.8577707,27763
enhancers::chr8:146093800-146094400::NA::NA,0.7212246,27764
enhancers::chr8:37985800-37987200::NA::NA,0.55590194,28016
enhancers::chr8:40039200-40040000::NA::NA,0.8121191,28046
enhancers::chr8:40048800-40050800::NA::NA,0.5980951,28047
enhancers::chr8:42905800-42907000::NA::NA,0.57433146,28084
enhancers::chr8:62438800-62440200::NA::NA,0.57095003,28207
enhancers::chr8:67326800-67327600::NA::NA,0.5541761,28246
enhancers::chr8:68141000-68142600::NA::NA,0.6035377,28256
enhancers::chr8:68176800-68178000::NA::NA,0.6061561,28257
enhancers::chr8:68281800-68282600::NA::NA,0.60949,28260
enhancers::chr8:68304200-68307000::NA::NA,0.9791267,28262
enhancers::chr8:92157400-92158600::NA::NA,0.9807537,28477
enhancers::chr8:93903000-93904200::NA::NA,0.9081635,28486
enhancers::chr8:97113400-97114800::NA::NA,0.5625933,28518
enhancers::chr8:97225000-97226400::NA::NA,0.80226547,28521
enhancers::chr8:97243600-97244400::NA::NA,0.5564085,28522
enhancers::chr8:97265400-97266400::NA::NA,0.5564085,28523
enhancers::chr8:97292800-97296000::NA::NA,0.5557655,28524
enhancers::chr8:97675000-97675800::NA::NA,0.57146376,28533
enhancers::chr8:97717400-97718200::NA::NA,0.5635363,28535
enhancers::chr8:97771200-97772200::NA::NA,0.5643985,28539
enhancers::chr8:98000200-98001200::NA::NA,0.7984421,28541
enhancers::chr9:100895400-100896000::NA::NA,0.76916885,28598
enhancers::chr9:117122800-117133400::NA::NA,0.813071,28828
enhancers::chr9:118969800-118972200::NA::NA,0.96307844,28858
enhancers::chr9:125871400-125873400::NA::NA,0.61905044,28921
enhancers::chr9:127916000-127917800::NA::NA,0.5542788,28960
enhancers::chr9:129372000-129372800::NA::NA,0.931807,28977
enhancers::chr9:129435200-129437000::NA::NA,0.99089944,28979
enhancers::chr9:130925600-130927200::NA::NA,0.81519645,29001
enhancers::chr9:140344000-140347800::NA::NA,0.99734086,29168
enhancers::chr9:14563800-14565000::NA::NA,0.77345383,29182
enhancers::chr9:16039800-16041400::NA::NA,0.75523317,29213
enhancers::chr9:18985200-18985800::NA::NA,0.7028959,29243
enhancers::chr9:21060600-21061400::NA::NA,0.7980692,29269
enhancers::chr9:274200-275000::NA::NA,0.9163183,29314
enhancers::chr9:66457000-66458200::NA::NA,0.85246295,29475
enhancers::chr9:7489000-7490400::NA::NA,0.826897,29559
enhancers::chr9:75593200-75594600::NA::NA,0.6436539,29584
enhancers::chr9:80764600-80765800::NA::NA,0.58194685,29662
enhancers::chr9:95415200-95419200::NA::NA,0.5652089,29863
enhancers::chr9:96016600-96018000::NA::NA,0.7756182,29869
enhancers::chrX:101254800-101255600::NA::NA,0.9424684,29909
enhancers::chrX:102213400-102215000::NA::NA,0.99996996,29910
enhancers::chrX:102611000-102611800::NA::NA,0.5720263,29914
enhancers::chrX:102673800-102674400::NA::NA,0.5762119,29915
enhancers::chrX:102678400-102679600::NA::NA,0.5762119,29916
enhancers::chrX:102685600-102686600::NA::NA,0.5762119,29918
enhancers::chrX:102690400-102691000::NA::NA,0.5762119,29919
enhancers::chrX:102692200-102693800::NA::NA,0.9987024,29920
enhancers::chrX:102708400-102709400::NA::NA,0.5762119,29922
enhancers::chrX:102723600-102724600::NA::NA,0.600566,29923
enhancers::chrX:102735600-102736200::NA::NA,0.5762119,29924
enhancers::chrX:102772000-102773600::NA::NA,0.5762119,29926
enhancers::chrX:102817400-102818200::NA::NA,0.5749091,29929
enhancers::chrX:102820200-102821800::NA::NA,0.5749091,29930
enhancers::chrX:102951600-102953800::NA::NA,0.67167604,29933
enhancers::chrX:106842600-106843400::NA::NA,0.59358776,29947
enhancers::chrX:107549600-107551400::NA::NA,0.56738037,29954
enhancers::chrX:107552200-107553800::NA::NA,0.56738037,29955
enhancers::chrX:107638800-107642600::NA::NA,0.56738037,29958
enhancers::chrX:107659400-107660000::NA::NA,0.56738037,29959
enhancers::chrX:114597000-114598400::NA::NA,0.9904479,30011
enhancers::chrX:114684000-114684800::NA::NA,0.5769788,30013
enhancers::chrX:117789400-117790200::NA::NA,0.61909205,30032
enhancers::chrX:117828600-117829600::NA::NA,0.61909205,30034
enhancers::chrX:117831000-117832400::NA::NA,0.61909205,30035
enhancers::chrX:117885400-117888200::NA::NA,0.90316606,30036
enhancers::chrX:117998000-117999400::NA::NA,0.58106554,30038
enhancers::chrX:118004800-118006800::NA::NA,0.7347015,30039
enhancers::chrX:119882800-119883400::NA::NA,0.99883646,30070
enhancers::chrX:128140200-128140800::NA::NA,0.7768252,30114
enhancers::chrX:128750600-128752000::NA::NA,0.5700463,30120
enhancers::chrX:128840200-128841200::NA::NA,0.56284195,30122
enhancers::chrX:128855800-128856400::NA::NA,0.558827,30123
enhancers::chrX:128888400-128895400::NA::NA,0.558827,30124
enhancers::chrX:131173800-131180000::NA::NA,0.65435016,30135
enhancers::chrX:131315000-131315800::NA::NA,0.99936837,30139
enhancers::chrX:131357600-131358400::NA::NA,0.6659006,30140
enhancers::chrX:131567000-131567600::NA::NA,0.65701723,30141
enhancers::chrX:131600600-131601600::NA::NA,0.67977476,30142
enhancers::chrX:131638600-131640600::NA::NA,0.67977476,30143
enhancers::chrX:131804800-131806400::NA::NA,0.6735768,30144
enhancers::chrX:132008800-132013200::NA::NA,0.6832062,30145
enhancers::chrX:132484800-132486400::NA::NA,0.687218,30148
enhancers::chrX:132685200-132686800::NA::NA,0.99528295,30153
enhancers::chrX:132780200-132784400::NA::NA,0.67062855,30155
enhancers::chrX:132802800-132804600::NA::NA,0.67062855,30158
enhancers::chrX:132819800-132820800::NA::NA,0.67062855,30160
enhancers::chrX:132844200-132845200::NA::NA,0.6848277,30163
enhancers::chrX:132915200-132919600::NA::NA,0.6848277,30168
enhancers::chrX:133047800-133048400::NA::NA,0.67062855,30173
enhancers::chrX:133081200-133082000::NA::NA,0.67062855,30175
enhancers::chrX:133100200-133101000::NA::NA,0.5694826,30176
enhancers::chrX:133242400-133243000::NA::NA,0.6468425,30177
enhancers::chrX:133271200-133272200::NA::NA,0.6468425,30178
enhancers::chrX:133659800-133661400::NA::NA,0.67502236,30181
enhancers::chrX:133719600-133720200::NA::NA,0.65382206,30182
enhancers::chrX:133770800-133771400::NA::NA,0.65382206,30184
enhancers::chrX:133788000-133788800::NA::NA,0.65382206,30186
enhancers::chrX:133794800-133795800::NA::NA,0.5917275,30187
enhancers::chrX:133845400-133846000::NA::NA,0.5917275,30194
enhancers::chrX:133925600-133926200::NA::NA,0.59135556,30198
enhancers::chrX:133961400-133962000::NA::NA,0.6064072,30199
enhancers::chrX:134004000-134004800::NA::NA,0.99830675,30202
enhancers::chrX:134050800-134051400::NA::NA,0.61270463,30203
enhancers::chrX:134083600-134084400::NA::NA,0.59660333,30204
enhancers::chrX:135213000-135213600::NA::NA,0.7204576,30213
enhancers::chrX:135357200-135358400::NA::NA,0.9993819,30215
enhancers::chrX:135539600-135540600::NA::NA,0.6885058,30217
enhancers::chrX:135727600-135729400::NA::NA,0.69707406,30222
enhancers::chrX:135735000-135735600::NA::NA,0.9987093,30223
enhancers::chrX:135745400-135750200::NA::NA,0.69707406,30224
enhancers::chrX:135880000-135881200::NA::NA,0.7076692,30226
enhancers::chrX:135967400-135969000::NA::NA,0.69098854,30228
enhancers::chrX:135978400-135979400::NA::NA,0.6840018,30229
enhancers::chrX:136018400-136019200::NA::NA,0.7058924,30230
enhancers::chrX:136315800-136318000::NA::NA,0.7058924,30232
enhancers::chrX:136353800-136354400::NA::NA,0.6936021,30233
enhancers::chrX:138621200-138621800::NA::NA,0.55530804,30239
enhancers::chrX:138984400-138985600::NA::NA,0.5717921,30243
enhancers::chrX:138995200-138996200::NA::NA,0.9977059,30244
enhancers::chrX:146957200-146958000::NA::NA,0.57582664,30258
enhancers::chrX:147039400-147040400::NA::NA,0.578453,30263
enhancers::chrX:147118800-147119400::NA::NA,0.56812197,30266
enhancers::chrX:148394200-148394800::NA::NA,0.97163624,30274
enhancers::chrX:149368800-149370000::NA::NA,0.99990916,30282
enhancers::chrX:149436800-149437400::NA::NA,0.6295521,30284
enhancers::chrX:149438200-149439400::NA::NA,0.6295521,30285
enhancers::chrX:149633800-149636000::NA::NA,0.58508766,30286
enhancers::chrX:150021400-150022600::NA::NA,0.5643331,30288
enhancers::chrX:150110200-150112000::NA::NA,0.9278833,30290
enhancers::chrX:152088800-152091800::NA::NA,0.61106247,30297
enhancers::chrX:152822200-152823400::NA::NA,0.55534345,30298
enhancers::chrX:152825000-152826200::NA::NA,0.5822571,30299
enhancers::chrX:152857000-152859800::NA::NA,0.58334726,30300
enhancers::chrX:152984600-152985800::NA::NA,0.91352296,30302
enhancers::chrX:153023400-153024200::NA::NA,0.5854677,30303
enhancers::chrX:153136800-153142000::NA::NA,0.5826027,30304
enhancers::chrX:153387400-153391800::NA::NA,0.651146,30306
enhancers::chrX:153575600-153587600::NA::NA,0.99999964,30310
enhancers::chrX:16226800-16227800::NA::NA,0.58847195,30340
enhancers::chrX:37192400-37193000::NA::NA,0.63734156,30471
enhancers::chrX:37238800-37240800::NA::NA,0.62652785,30473
enhancers::chrX:37486600-37487200::NA::NA,0.7300951,30475
enhancers::chrX:37537600-37538800::NA::NA,0.5689792,30477
enhancers::chrX:37904800-37905400::NA::NA,0.92489225,30485
enhancers::chrX:37911000-37912400::NA::NA,0.63734156,30486
enhancers::chrX:37914000-37915000::NA::NA,0.99706143,30487
enhancers::chrX:37966200-37967200::NA::NA,0.63734156,30490
enhancers::chrX:38152800-38153600::NA::NA,0.60010374,30494
